satellite_id,timestamp,orbit_error_m,clock_error_ns,radial_error_m,ephemeris_age_hours
G11,2025-07-06 02:15:00,24995905.43797566,12726658.611778444,-11826175.490658794,0.005555555555555556
G12,2025-07-06 02:15:00,44800093.57904665,-1957929.064533459,-37998058.08240482,0.25
G13,2025-07-06 02:15:00,52540923.826733224,-163179.89293206038,-51977084.30642268,0.25
G14,2025-07-06 02:15:00,43631089.192936726,6852821.024761055,-36031797.37468449,0.25
G15,2025-07-06 02:15:00,6509816.668637005,5710671.549340331,-836184.1817927822,0.25
G16,2025-07-06 02:15:00,50837095.55152275,11910876.800734302,-48791305.04548716,0.25
G17,2025-07-06 02:15:00,48436564.83749697,-23821695.54188675,-43760788.99891695,0.25
G18,2025-07-06 02:15:00,33943396.76144545,9300261.022493383,-21640377.907992177,0.25
G19,2025-07-06 02:15:00,41002251.19389437,4568527.976636702,-31897544.379622303,0.25
G20,2025-07-06 02:15:00,28231079.981846154,-163157.79849065578,-14953765.964438349,0.25
G21,2025-07-06 02:15:00,28486241.205360238,45522271.74676891,-15272935.875711778,0.25
G22,2025-07-06 02:15:00,34102520.597429566,1305327.558947908,-22015672.5452595,0.25
G23,2025-07-06 02:15:00,50134863.38685895,8973922.555667209,-47454905.13970489,0.25
G24,2025-07-06 02:15:00,44956681.298288584,13216112.441809064,-37579451.74502818,0.25
G25,2025-07-06 02:15:00,44151004.113092445,-2121106.456503789,-37052281.37207423,0.2544444444444444
G26,2025-07-06 02:15:00,15309785.003938602,4894858.859749664,-4140802.1709478097,0.25
G27,2025-07-06 02:15:00,28519857.79391997,489516.44845612254,-15484994.053359218,0.25
G28,2025-07-06 02:15:00,43465714.92016008,-4242218.517309583,-35571636.138768174,0.25
G29,2025-07-06 02:15:00,33456503.345488805,6852810.284081425,-21131878.758281395,0.25
G30,2025-07-06 02:15:00,38691245.896101214,14684585.456479812,-27987092.235473596,0.25
G31,2025-07-06 02:15:00,44676402.00818857,1957958.3724448017,-37648548.162795104,0.25
G32,2025-07-06 02:15:00,34614397.69689491,16805697.46074871,-22348492.287376553,0.25
G01,2025-07-06 02:30:00,50559999.60901458,12563491.964066168,-48105357.35369861,0.5
G02,2025-07-06 02:30:00,14636334.889561372,12889791.138404056,-4243134.6974182995,0.5
G03,2025-07-06 02:30:00,35412064.91926406,,-23765267.021695144,0.5
G04,2025-07-06 02:30:00,19119091.07765684,6037011.873322071,-6886225.865927083,0.5
G05,2025-07-06 02:30:00,30375730.622401737,-1305304.9712568813,-17517653.46855292,0.5044444444444445
G06,2025-07-06 02:30:00,33031625.14227818,-23005879.81664456,-20522286.487217277,0.5044444444444445
G07,2025-07-06 02:30:00,33217538.84584428,-6200203.373102361,-20280873.69884719,0.5
G08,2025-07-06 02:30:00,37410730.39818563,2121113.330065198,-26619564.395604216,0.5
G09,2025-07-06 02:30:00,41395523.79532615,11584512.713102663,-32212999.223625712,0.5
G10,2025-07-06 02:30:00,46264005.325886495,-14684607.095911052,-40605706.79390504,0.5
G11,2025-07-06 02:30:00,28467534.79692571,12726658.087642675,-15316421.10617192,0.25555555555555554
G12,2025-07-06 02:30:00,45523431.51737163,-1957930.6124211936,-39244870.786531165,0.5
G13,2025-07-06 02:30:00,52290512.55604548,-163181.06025142418,-51483516.5933295,0.5
G14,2025-07-06 02:30:00,42977951.48996349,6852819.365022842,-34949874.67707864,0.5
G15,2025-07-06 02:30:00,7010527.150592758,5710676.335678839,-977585.7804768004,0.5
G16,2025-07-06 02:30:00,50681557.3707984,11910877.677108508,-48573986.487557344,0.5
G17,2025-07-06 02:30:00,49899992.32494952,-23821691.24249805,-46481105.8909165,0.5
G18,2025-07-06 02:30:00,31823276.97668386,9300261.358277086,-19045767.308343045,0.5
G19,2025-07-06 02:30:00,40272957.68114594,4568525.488540214,-30739904.161865987,0.5
G20,2025-07-06 02:30:00,24971935.908656828,-163157.26414765682,-11706377.430148229,0.5
G21,2025-07-06 02:30:00,29212672.872736707,45522271.77794473,-16061588.652565163,0.5
G22,2025-07-06 02:30:00,32876288.652767498,1305326.2774249422,-20496120.544502757,0.5
G23,2025-07-06 02:30:00,48951689.34817788,8973921.040206498,-45242714.6155111,0.5
G24,2025-07-06 02:30:00,43515965.29270839,13216109.646047682,-35165749.533199966,0.5
G25,2025-07-06 02:30:00,45276253.40700752,-2121110.205828128,-38919965.29217995,0.5044444444444445
G26,2025-07-06 02:30:00,16604828.60693029,4894856.250776263,-4892826.916053804,0.5
G27,2025-07-06 02:30:00,31108625.337944727,489514.7187643106,-18408861.44234515,0.5
G28,2025-07-06 02:30:00,41586271.11256443,-4242218.576898456,-32563024.12893937,0.5
G29,2025-07-06 02:30:00,35990970.13912832,6852809.600651256,-24430517.12396235,0.5
G30,2025-07-06 02:30:00,37929640.03027011,14684585.809426233,-26896177.376078147,0.5
G31,2025-07-06 02:30:00,43152184.4615379,1957960.6790809636,-35136008.72392673,0.5
G32,2025-07-06 02:30:00,34452498.89163327,16805699.329532415,-22118600.4186693,0.5
G01,2025-07-06 02:45:00,51845168.471333005,12563492.072072608,-50579602.18888012,0.75
G02,2025-07-06 02:45:00,19529494.82228088,12889787.840355465,-7313087.487396214,0.75
G03,2025-07-06 02:45:00,36615301.55652731,,-25393755.54446874,0.75
G04,2025-07-06 02:45:00,14736142.466115594,6037012.176774039,-4099028.9317389205,0.75
G05,2025-07-06 02:45:00,28131966.559358407,-1305306.4159733201,-15035585.869914748,0.7544444444444445
G06,2025-07-06 02:45:00,33766145.39421735,-23005878.903869778,-21434206.704620093,0.7544444444444445
G07,2025-07-06 02:45:00,30447255.70202803,-6200199.694966747,-17018051.42006048,0.75
G08,2025-07-06 02:45:00,39060409.95994013,2121110.1112022754,-28982332.765110493,0.75
G09,2025-07-06 02:45:00,44038588.90250775,11584513.049997604,-36464542.665789925,0.75
G10,2025-07-06 02:45:00,44948496.43939005,-14684610.177629778,-38345106.383674785,0.75
G11,2025-07-06 02:45:00,31531092.441832993,12726657.59205552,-18772955.982439302,0.5055555555555555
G12,2025-07-06 02:45:00,46444903.61041714,-1957932.397318167,-40852049.004139796,0.75
G13,2025-07-06 02:45:00,51580840.17413507,-163182.0644583372,-50097657.031827204,0.75
G14,2025-07-06 02:45:00,42587312.175855845,6852817.595673158,-34303262.84735767,0.75
G15,2025-07-06 02:45:00,10501342.451282721,5710681.062397406,-2127198.9802024644,0.75
G16,2025-07-06 02:45:00,50292978.92851962,11910877.773567514,-47905687.59571983,0.75
G17,2025-07-06 02:45:00,51155792.9062437,-23821687.287387915,-48897465.20211838,0.75
G18,2025-07-06 02:45:00,29165986.71890573,9300261.530981261,-16029455.06252968,0.75
G19,2025-07-06 02:45:00,38957268.59536629,4568523.896651541,-28723495.563886657,0.75
G20,2025-07-06 02:45:00,21358958.775390293,-163156.08298371706,-8573303.894562002,0.75
G21,2025-07-06 02:45:00,30659202.33017136,45522271.838846326,-17691777.44834731,0.75
G22,2025-07-06 02:45:00,31962098.370410025,1305325.0594104805,-19401969.672886968,0.75
G23,2025-07-06 02:45:00,47671593.17652755,8973919.463220848,-42909923.58374086,0.75
G24,2025-07-06 02:45:00,41798714.44731138,13216107.38777389,-32411717.67617193,0.75
G25,2025-07-06 02:45:00,46433513.038709864,-2121113.947827301,-40881211.58917409,0.7544444444444445
G26,2025-07-06 02:45:00,18406157.17598269,4894853.828304812,-6063151.119408428,0.75
G27,2025-07-06 02:45:00,33243084.254292835,489512.6002527377,-21019453.154069588,0.75
G28,2025-07-06 02:45:00,39682314.881790034,-4242218.588489124,-29650909.4303404,0.75
G29,2025-07-06 02:45:00,38412547.4296346,6852809.005213333,-27809486.475370985,0.75
G30,2025-07-06 02:45:00,36553115.49953772,14684586.507667653,-24979648.017784514,0.75
G31,2025-07-06 02:45:00,41386560.644424245,1957963.3514634056,-32335367.80712877,0.75
G32,2025-07-06 02:45:00,35094072.15787341,16805701.43505483,-22948197.113541327,0.75
G01,2025-07-06 03:00:00,52661631.60119165,12563492.124379348,-52183523.27058012,1.0
G02,2025-07-06 03:00:00,24197660.599727426,12889785.269244904,-11093968.574362889,1.0
G03,2025-07-06 03:00:00,38723049.1478267,,-28393637.28537401,0.9955555555555555
G04,2025-07-06 03:00:00,10479483.099670447,6037012.411814404,-2081683.2241281308,1.0
G05,2025-07-06 03:00:00,26990185.8802376,-1305306.2751010337,-13840259.65335285,1.0
G06,2025-07-06 03:00:00,36665119.92904775,-23005876.662184026,-25242348.639909655,1.0
G07,2025-07-06 03:00:00,22920343.3382707,-6200194.695399638,-9507244.406827921,0.9955555555555555
G08,2025-07-06 03:00:00,40085032.32788696,2121106.8998239543,-30498531.69662067,1.0
G09,2025-07-06 03:00:00,46515857.8237215,11584513.556178452,-40692053.142773524,1.0
G10,2025-07-06 03:00:00,43360853.012614794,-14684613.067848742,-35697484.90568358,1.0
G11,2025-07-06 03:00:00,34111883.648293205,12726657.046111492,-21959004.181054227,0.7555555555555555
G12,2025-07-06 03:00:00,47491338.36097625,-1957934.8295605974,-42707471.934281856,1.0
G13,2025-07-06 03:00:00,50442886.06593421,-163182.83450389482,-47911769.21167548,1.0
G14,2025-07-06 03:00:00,42494696.835152805,6852815.770520618,-34136900.03669614,1.0
G15,2025-07-06 03:00:00,14890456.25728984,5710685.863241266,-4213132.424183566,1.0
G16,2025-07-06 03:00:00,49690138.81062683,11910877.591542978,-46829625.34185058,1.0
G17,2025-07-06 03:00:00,52135792.42815069,-23821683.140301574,-50844502.02370121,1.0
G18,2025-07-06 03:00:00,26018297.230815504,9300261.4307047,-12796808.14321046,1.0
G19,2025-07-06 03:00:00,37093576.71351974,4568522.308684824,-25992800.36942443,1.0
G20,2025-07-06 03:00:00,17498114.04894874,-163155.52696183283,-5767142.279181945,1.0
G21,2025-07-06 03:00:00,32639644.29110044,45522271.86684098,-20051710.287159134,1.0
G22,2025-07-06 03:00:00,30867289.89251391,1305324.463506626,-18135500.285912834,0.9955555555555555
G23,2025-07-06 03:00:00,46379025.5290999,8973918.114027636,-40618098.87913454,1.0
G24,2025-07-06 03:00:00,39891870.15349245,13216105.785131667,-29497744.750880204,1.0
G25,2025-07-06 03:00:00,44718367.156357355,-2121110.100375633,-37958798.95834975,1.0
G26,2025-07-06 03:00:00,20478570.55972751,4894851.715703504,-7571263.385400528,1.0
G27,2025-07-06 03:00:00,34867234.373707764,489510.0303414148,-23131325.689431988,1.0
G28,2025-07-06 03:00:00,37890442.187342376,-4242218.598570262,-27035009.006184276,1.0
G29,2025-07-06 03:00:00,40589587.874687575,6852808.652938893,-31036802.17925215,1.0
G30,2025-07-06 03:00:00,34589714.20216525,14684587.446486332,-22371643.080162026,1.0
G31,2025-07-06 03:00:00,39477265.16874979,1957965.790830497,-29442339.03210047,1.0
G32,2025-07-06 03:00:00,36454630.26795444,16805703.66957103,-24782064.894047268,1.0
G01,2025-07-06 03:15:00,53040899.812693104,12400329.737721406,-52934786.26623604,0.75
G02,2025-07-06 03:15:00,29472814.269504614,12889782.597820865,-16363724.500529835,0.75
G03,2025-07-06 03:15:00,39671588.92598167,,-29785407.58386249,0.7455555555555555
G04,2025-07-06 03:15:00,10319738.856780756,6037012.474699368,-2007496.670242325,0.75
G05,2025-07-06 03:15:00,23860465.681081355,-1305307.6784916294,-10825472.999112505,0.75
G06,2025-07-06 03:15:00,38455848.81378873,-23005875.72312849,-27760195.298848294,0.75
G07,2025-07-06 03:15:00,20215696.12528593,-6200190.371635778,-7391416.598509619,0.7455555555555555
G08,2025-07-06 03:15:00,37677238.67870806,2121105.057225112,-26941053.632131744,0.75
G09,2025-07-06 03:15:00,46972432.685829006,11584514.266091777,-41502837.511322,0.75
G10,2025-07-06 03:15:00,40103439.1457972,-14684618.663362715,-30561550.067521982,0.75
G11,2025-07-06 03:15:00,39643658.688676074,12726654.629276548,-29626843.813930497,0.75
G12,2025-07-06 03:15:00,49952202.27513031,-1957937.547073403,-47222661.26297326,0.75
G13,2025-07-06 03:15:00,47508849.745205864,-163183.75002313347,-42512338.947040424,0.75
G14,2025-07-06 03:15:00,45145070.48238612,6852821.3518109415,-38544794.35990612,0.75
G15,2025-07-06 03:15:00,17950719.99454225,5710693.742777051,-6069995.584243196,0.75
G16,2025-07-06 03:15:00,49570982.21853516,11910876.808792245,-46741135.29608071,0.75
G17,2025-07-06 03:15:00,53211398.17297908,-23821679.321114343,-53070051.645980984,0.75
G18,2025-07-06 03:15:00,22289885.701037314,9463423.482362153,-9453796.614880463,0.75
G19,2025-07-06 03:15:00,33722744.73493874,4568522.737880457,-21423871.93795481,0.75
G20,2025-07-06 03:15:00,6432952.897791226,-163154.00682588122,-826570.0750146946,0.75
G21,2025-07-06 03:15:00,39736380.99497835,45522272.226589255,-29722027.40566065,0.75
G22,2025-07-06 03:15:00,30437897.602416966,1305321.7515445738,-17652045.25767296,0.7455555555555555
G23,2025-07-06 03:15:00,43472326.523123786,8973914.812915176,-35704304.809730045,0.75
G24,2025-07-06 03:15:00,33980668.067085065,13379266.642426537,-21376492.390356895,0.75
G25,2025-07-06 03:15:00,45976177.07331866,-2121113.833309482,-40067203.86294194,0.75
G26,2025-07-06 03:15:00,21567426.583853453,4894847.970604653,-8363094.10650705,0.75
G27,2025-07-06 03:15:00,44386368.34598493,489513.50560074596,-37394018.99304525,0.75
G28,2025-07-06 03:15:00,38387515.092542455,-4242218.274217923,-27748603.956448805,0.75
G29,2025-07-06 03:15:00,41529655.21560647,6852808.942157957,-32485519.959012672,0.75
G30,2025-07-06 03:15:00,32515622.73465106,14684590.169076966,-19774114.8044712,0.75
G31,2025-07-06 03:15:00,40327924.588844515,1957963.4845334615,-30682435.629443903,0.75
G32,2025-07-06 03:15:00,34565053.07831216,16805704.057757128,-22238737.83019249,0.75
G01,2025-07-06 03:30:00,52495652.643697746,12400329.847901542,-51851776.12826409,0.5
G02,2025-07-06 03:30:00,33169917.29766713,12889781.223927954,-20696564.48275405,0.5
G03,2025-07-06 03:30:00,40809158.210969776,,-31495276.158645228,0.4955555555555556
G04,2025-07-06 03:30:00,7703104.075619479,6037012.392706783,-1120332.7686313405,0.5
G05,2025-07-06 03:30:00,20342277.164128408,-1305308.4362469935,-7873445.200160691,0.5
G06,2025-07-06 03:30:00,40260468.53591643,-23005874.78403662,-30420362.28192688,0.5
G07,2025-07-06 03:30:00,17203966.58481626,-6200185.298635172,-5363568.333582443,0.4955555555555556
G08,2025-07-06 03:30:00,36764008.40437474,2121101.99188188,-25632960.64236978,0.5
G09,2025-07-06 03:30:00,49085699.57391884,11584514.974109152,-45331963.099535055,0.5
G10,2025-07-06 03:30:00,38788804.97689791,-14684620.844685636,-28601955.318269935,0.5
G11,2025-07-06 03:30:00,39400981.62081404,12726654.24763586,-29263086.281537294,0.5
G12,2025-07-06 03:30:00,50842546.88639876,-1957939.853513803,-48897086.06944435,0.5
G13,2025-07-06 03:30:00,45434926.38403293,-163183.68383568362,-38867269.71529703,0.5
G14,2025-07-06 03:30:00,44969356.85769524,6852819.676843552,-38230879.80022032,0.5
G15,2025-07-06 03:30:00,22483029.543687236,5710698.185070503,-9501575.835357666,0.5
G16,2025-07-06 03:30:00,48531849.768681765,11910875.337961884,-44847674.782339126,0.5
G17,2025-07-06 03:30:00,53256180.0896681,-23821675.88908677,-53229768.14192333,0.5
G18,2025-07-06 03:30:00,18674081.787336838,9463422.906099172,-6700125.022558749,0.5
G19,2025-07-06 03:30:00,31054325.607387528,4568521.810075336,-18108203.300083473,0.5
G20,2025-07-06 03:30:00,2152357.2921759086,-163153.73215283148,-147073.75789983233,0.5
G21,2025-07-06 03:30:00,41778269.84448044,45522272.28019631,-32855810.11682491,0.5
G22,2025-07-06 03:30:00,30592178.848327484,1305319.4979032022,-17843271.7122452,0.4955555555555556
G23,2025-07-06 03:30:00,42634176.36367064,8973914.070037337,-34339901.36911787,0.5
G24,2025-07-06 03:30:00,31305750.84920813,13379267.032302815,-18144251.13022917,0.5
G25,2025-07-06 03:30:00,47151095.51721246,-2121117.485227865,-42076472.37568392,0.5
G26,2025-07-06 03:30:00,23677339.155868147,4894846.996384267,-10171950.812878788,0.5
G27,2025-07-06 03:30:00,44586819.868185595,489511.11559295957,-37778610.94025058,0.5
G28,2025-07-06 03:30:00,36912366.78888821,-4242218.333298691,-25658341.299946524,0.5
G29,2025-07-06 03:30:00,42903487.54591646,6852808.967752096,-34662148.71201904,0.5
G30,2025-07-06 03:30:00,29534605.65685557,14684591.81514253,-16330441.88911431,0.5
G31,2025-07-06 03:30:00,38134103.724821955,1957965.7517451262,-27463491.219610464,0.5
G32,2025-07-06 03:30:00,37376339.771753095,16805706.373336427,-26067913.588385656,0.5
G01,2025-07-06 03:45:00,51508942.45984771,12400329.909657428,-49920889.08073357,0.25
G02,2025-07-06 03:45:00,36293866.99934785,12889780.781002453,-24765983.81756054,0.25
G03,2025-07-06 03:45:00,42045476.15578471,,-33404253.948198043,0.24555555555555555
G04,2025-07-06 03:45:00,8231137.2480980335,6037012.169476765,-1279254.4353640582,0.25
G05,2025-07-06 03:45:00,16514338.218629977,-1305309.240344988,-5189089.897566624,0.25
G06,2025-07-06 03:45:00,41962587.67932393,-23005873.795374107,-33042657.959206372,0.25
G07,2025-07-06 03:45:00,13951538.615212383,-6200179.896456737,-3558133.5114799496,0.24555555555555555
G08,2025-07-06 03:45:00,35220140.064131245,2121099.1098163826,-23502226.63240726,0.25
G09,2025-07-06 03:45:00,50747163.44277633,11584515.729715891,-48462566.241377465,0.25
G10,2025-07-06 03:45:00,37690678.87666694,-14684622.749938427,-27015010.46065909,0.25
G11,2025-07-06 03:45:00,38606317.7874265,12726653.802202463,-28092999.91995764,0.25
G12,2025-07-06 03:45:00,51632415.401105136,-1957942.6496958274,-50398127.98578326,0.25
G13,2025-07-06 03:45:00,43159297.606338225,-163182.99273509163,-35046268.88280461,0.25
G14,2025-07-06 03:45:00,45090959.79515728,6852817.910639954,-38419121.84867552,0.25
G15,2025-07-06 03:45:00,26751077.231705945,5710702.214774756,-13446300.789956186,0.25
G16,2025-07-06 03:45:00,47371238.5180868,11910873.153870812,-42764474.65732779,0.25
G17,2025-07-06 03:45:00,52726802.47619993,-23821672.691684462,-52240111.42565945,0.25
G18,2025-07-06 03:45:00,14965850.73894898,9463422.087370334,-4382131.4722682275,0.25
G19,2025-07-06 03:45:00,28120833.972536575,4568521.10445256,-14784931.687044691,0.25
G20,2025-07-06 03:45:00,3006591.0576093183,-163153.82554165195,-238805.068209026,0.25
G21,2025-07-06 03:45:00,43683879.72251745,45522272.33586467,-35922119.252417244,0.25
G22,2025-07-06 03:45:00,31308833.43917842,1305316.367569158,-18696167.255709723,0.24555555555555555
G23,2025-07-06 03:45:00,42107996.25839626,8973913.582336973,-33492929.77281737,0.25
G24,2025-07-06 03:45:00,28890281.22935941,13379268.061791316,-15457487.665465131,0.25
G25,2025-07-06 03:45:00,48172785.16284729,-2121120.954213549,-43849236.39557149,0.25
G26,2025-07-06 03:45:00,25438564.41283189,4894846.405207358,-11814724.447673965,0.25
G27,2025-07-06 03:45:00,44228852.26825117,489508.358886236,-37217627.4453543,0.25
G28,2025-07-06 03:45:00,35858785.83944373,-4242218.442208992,-24215631.371226393,0.25
G29,2025-07-06 03:45:00,43818787.14250707,6852809.200863968,-36150185.845587246,0.25
G30,2025-07-06 03:45:00,26054906.0822233,14684593.64322538,-12735837.608059436,0.25
G31,2025-07-06 03:45:00,35976265.8971795,1957967.7639444734,-24481998.019767977,0.25
G32,2025-07-06 03:45:00,40373659.03206,16805708.80792381,-30489696.83650749,0.25
G01,2025-07-06 04:00:00,50124767.62291702,12400330.015724445,-47274096.12918818,0.0
G02,2025-07-06 04:00:00,38788296.36550682,12889780.884791832,-28280777.521587014,0.0
G03,2025-07-06 04:00:00,43286708.52072069,,-35373372.22794805,0.0
G04,2025-07-06 04:00:00,11452397.297859866,6037011.864306384,-2474645.1017903998,0.0
